PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37624 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,14558394,0,0,PrediCache,16,10000000,rndread,64,0,0
1,15867879,0,0,PrediCache,16,10000000,rndread,64,0,0
2,16019401,0,0,PrediCache,16,10000000,rndread,64,0,0
3,16023312,0,0,PrediCache,16,10000000,rndread,64,0,0
4,14592423,0,0,PrediCache,16,10000000,rndread,64,0,0
5,13375575,0,0,PrediCache,16,10000000,rndread,64,0,0
6,13674168,0,0,PrediCache,16,10000000,rndread,64,0,0
7,16338620,0,0,PrediCache,16,10000000,rndread,64,0,0
8,16238288,0,0,PrediCache,16,10000000,rndread,64,0,0
9,16343377,0,0,PrediCache,16,10000000,rndread,64,0,0
10,16352497,0,0,PrediCache,16,10000000,rndread,64,0,0
11,16481791,0,0,PrediCache,16,10000000,rndread,64,0,0
12,16345543,0,0,PrediCache,16,10000000,rndread,64,0,0
13,16007789,0,0,PrediCache,16,10000000,rndread,64,0,0
14,15823878,0,0,PrediCache,16,10000000,rndread,64,0,0
15,16049023,0,0,PrediCache,16,10000000,rndread,64,0,0
16,15986665,0,0,PrediCache,16,10000000,rndread,64,0,0
17,15973259,0,0,PrediCache,16,10000000,rndread,64,0,0
18,15676214,0,0,PrediCache,16,10000000,rndread,64,0,0
19,15829243,0,0,PrediCache,16,10000000,rndread,64,0,0
20,15849282,0,0,PrediCache,16,10000000,rndread,64,0,0
21,16433148,0,0,PrediCache,16,10000000,rndread,64,0,0
22,16363505,0,0,PrediCache,16,10000000,rndread,64,0,0
23,16244388,0,0,PrediCache,16,10000000,rndread,64,0,0
24,16327047,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37624 GB 
