PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846359 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,670155,0,0,PrediCache,16,8,tpcc,64,0,0
1,701735,0,0,PrediCache,16,8,tpcc,64,0,0
2,694882,0,0,PrediCache,16,8,tpcc,64,0,0
3,689848,0,0,PrediCache,16,8,tpcc,64,0,0
4,687463,0,0,PrediCache,16,8,tpcc,64,0,0
5,684416,0,0,PrediCache,16,8,tpcc,64,0,0
6,681432,0,0,PrediCache,16,8,tpcc,64,0,0
7,655224,0,0,PrediCache,16,8,tpcc,64,0,0
8,671731,0,0,PrediCache,16,8,tpcc,64,0,0
9,673182,0,0,PrediCache,16,8,tpcc,64,0,0
10,663507,0,0,PrediCache,16,8,tpcc,64,0,0
11,653618,0,0,PrediCache,16,8,tpcc,64,0,0
12,652572,0,0,PrediCache,16,8,tpcc,64,0,0
13,654499,0,0,PrediCache,16,8,tpcc,64,0,0
14,650995,0,0,PrediCache,16,8,tpcc,64,0,0
15,618368,0,0,PrediCache,16,8,tpcc,64,0,0
16,641174,0,0,PrediCache,16,8,tpcc,64,0,0
17,629818,0,0,PrediCache,16,8,tpcc,64,0,0
18,644256,0,0,PrediCache,16,8,tpcc,64,0,0
19,640414,0,0,PrediCache,16,8,tpcc,64,0,0
20,648739,0,0,PrediCache,16,8,tpcc,64,0,0
21,636312,0,0,PrediCache,16,8,tpcc,64,0,0
22,636758,0,0,PrediCache,16,8,tpcc,64,0,0
23,639947,0,0,PrediCache,16,8,tpcc,64,0,0
24,638100,0,0,PrediCache,16,8,tpcc,64,0,0
25,586105,0,0,PrediCache,16,8,tpcc,64,0,0
26,574773,0,0,PrediCache,16,8,tpcc,64,0,0
27,568808,0,0,PrediCache,16,8,tpcc,64,0,0
28,585562,0,0,PrediCache,16,8,tpcc,64,0,0
29,635457,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.7592 GB 
