PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846981 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,646102,0,0,PrediCache,16,8,tpcc,64,0,0
1,677520,0,0,PrediCache,16,8,tpcc,64,0,0
2,566787,0,0,PrediCache,16,8,tpcc,64,0,0
3,544298,0,0,PrediCache,16,8,tpcc,64,0,0
4,541798,0,0,PrediCache,16,8,tpcc,64,0,0
5,552689,0,0,PrediCache,16,8,tpcc,64,0,0
6,565466,0,0,PrediCache,16,8,tpcc,64,0,0
7,554337,0,0,PrediCache,16,8,tpcc,64,0,0
8,546650,0,0,PrediCache,16,8,tpcc,64,0,0
9,555288,0,0,PrediCache,16,8,tpcc,64,0,0
10,548867,0,0,PrediCache,16,8,tpcc,64,0,0
11,650233,0,0,PrediCache,16,8,tpcc,64,0,0
12,670161,0,0,PrediCache,16,8,tpcc,64,0,0
13,658952,0,0,PrediCache,16,8,tpcc,64,0,0
14,652255,0,0,PrediCache,16,8,tpcc,64,0,0
15,632661,0,0,PrediCache,16,8,tpcc,64,0,0
16,651239,0,0,PrediCache,16,8,tpcc,64,0,0
17,646953,0,0,PrediCache,16,8,tpcc,64,0,0
18,654413,0,0,PrediCache,16,8,tpcc,64,0,0
19,653402,0,0,PrediCache,16,8,tpcc,64,0,0
20,650543,0,0,PrediCache,16,8,tpcc,64,0,0
21,649463,0,0,PrediCache,16,8,tpcc,64,0,0
22,643807,0,0,PrediCache,16,8,tpcc,64,0,0
23,640035,0,0,PrediCache,16,8,tpcc,64,0,0
24,640338,0,0,PrediCache,16,8,tpcc,64,0,0
25,639928,0,0,PrediCache,16,8,tpcc,64,0,0
26,628295,0,0,PrediCache,16,8,tpcc,64,0,0
27,635481,0,0,PrediCache,16,8,tpcc,64,0,0
28,574801,0,0,PrediCache,16,8,tpcc,64,0,0
29,516803,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.2676 GB 
