PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847237 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,657231,0,0,PrediCache,16,8,tpcc,64,0,0
1,682150,0,0,PrediCache,16,8,tpcc,64,0,0
2,683006,0,0,PrediCache,16,8,tpcc,64,0,0
3,686173,0,0,PrediCache,16,8,tpcc,64,0,0
4,676084,0,0,PrediCache,16,8,tpcc,64,0,0
5,685382,0,0,PrediCache,16,8,tpcc,64,0,0
6,681693,0,0,PrediCache,16,8,tpcc,64,0,0
7,678588,0,0,PrediCache,16,8,tpcc,64,0,0
8,674256,0,0,PrediCache,16,8,tpcc,64,0,0
9,670165,0,0,PrediCache,16,8,tpcc,64,0,0
10,676601,0,0,PrediCache,16,8,tpcc,64,0,0
11,676246,0,0,PrediCache,16,8,tpcc,64,0,0
12,659435,0,0,PrediCache,16,8,tpcc,64,0,0
13,661127,0,0,PrediCache,16,8,tpcc,64,0,0
14,609690,0,0,PrediCache,16,8,tpcc,64,0,0
15,661392,0,0,PrediCache,16,8,tpcc,64,0,0
16,662438,0,0,PrediCache,16,8,tpcc,64,0,0
17,656323,0,0,PrediCache,16,8,tpcc,64,0,0
18,656722,0,0,PrediCache,16,8,tpcc,64,0,0
19,652972,0,0,PrediCache,16,8,tpcc,64,0,0
20,641824,0,0,PrediCache,16,8,tpcc,64,0,0
21,641468,0,0,PrediCache,16,8,tpcc,64,0,0
22,641023,0,0,PrediCache,16,8,tpcc,64,0,0
23,639866,0,0,PrediCache,16,8,tpcc,64,0,0
24,638783,0,0,PrediCache,16,8,tpcc,64,0,0
25,637262,0,0,PrediCache,16,8,tpcc,64,0,0
26,628590,0,0,PrediCache,16,8,tpcc,64,0,0
27,629858,0,0,PrediCache,16,8,tpcc,64,0,0
28,638089,0,0,PrediCache,16,8,tpcc,64,0,0
29,631771,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.9124 GB 
