PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 2.73769 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,24350179,0,0,PrediCache,16,10000000,ycsb,64,0,0
1,25850604,0,0,PrediCache,16,10000000,ycsb,64,0,0
2,25263330,0,0,PrediCache,16,10000000,ycsb,64,0,0
3,25152399,0,0,PrediCache,16,10000000,ycsb,64,0,0
4,25597762,0,0,PrediCache,16,10000000,ycsb,64,0,0
5,25717591,0,0,PrediCache,16,10000000,ycsb,64,0,0
6,25506868,0,0,PrediCache,16,10000000,ycsb,64,0,0
7,25273273,0,0,PrediCache,16,10000000,ycsb,64,0,0
8,25103879,0,0,PrediCache,16,10000000,ycsb,64,0,0
9,25676529,0,0,PrediCache,16,10000000,ycsb,64,0,0
10,25181231,0,0,PrediCache,16,10000000,ycsb,64,0,0
11,25667352,0,0,PrediCache,16,10000000,ycsb,64,0,0
12,25642015,0,0,PrediCache,16,10000000,ycsb,64,0,0
13,25803996,0,0,PrediCache,16,10000000,ycsb,64,0,0
14,25881506,0,0,PrediCache,16,10000000,ycsb,64,0,0
15,25874041,0,0,PrediCache,16,10000000,ycsb,64,0,0
16,26308968,0,0,PrediCache,16,10000000,ycsb,64,0,0
17,26505143,0,0,PrediCache,16,10000000,ycsb,64,0,0
18,25393081,0,0,PrediCache,16,10000000,ycsb,64,0,0
19,26365950,0,0,PrediCache,16,10000000,ycsb,64,0,0
20,25351607,0,0,PrediCache,16,10000000,ycsb,64,0,0
21,22779516,0,0,PrediCache,16,10000000,ycsb,64,0,0
22,22329625,0,0,PrediCache,16,10000000,ycsb,64,0,0
23,22765535,0,0,PrediCache,16,10000000,ycsb,64,0,0
24,22752937,0,0,PrediCache,16,10000000,ycsb,64,0,0
25,26400721,0,0,PrediCache,16,10000000,ycsb,64,0,0
26,26048327,0,0,PrediCache,16,10000000,ycsb,64,0,0
27,26377248,0,0,PrediCache,16,10000000,ycsb,64,0,0
28,25648304,0,0,PrediCache,16,10000000,ycsb,64,0,0
29,26578155,0,0,PrediCache,16,10000000,ycsb,64,0,0
space: 2.73769 GB 
