PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37577 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,14250482,0,0,PrediCache,16,10000000,rndread,64,0,0
1,12014350,0,0,PrediCache,16,10000000,rndread,64,0,0
2,12548303,0,0,PrediCache,16,10000000,rndread,64,0,0
3,12208213,0,0,PrediCache,16,10000000,rndread,64,0,0
4,12734708,0,0,PrediCache,16,10000000,rndread,64,0,0
5,12859449,0,0,PrediCache,16,10000000,rndread,64,0,0
6,12428555,0,0,PrediCache,16,10000000,rndread,64,0,0
7,12987805,0,0,PrediCache,16,10000000,rndread,64,0,0
8,14479297,0,0,PrediCache,16,10000000,rndread,64,0,0
9,15196614,0,0,PrediCache,16,10000000,rndread,64,0,0
10,15438061,0,0,PrediCache,16,10000000,rndread,64,0,0
11,15683553,0,0,PrediCache,16,10000000,rndread,64,0,0
12,15798791,0,0,PrediCache,16,10000000,rndread,64,0,0
13,15854578,0,0,PrediCache,16,10000000,rndread,64,0,0
14,15756814,0,0,PrediCache,16,10000000,rndread,64,0,0
15,15759645,0,0,PrediCache,16,10000000,rndread,64,0,0
16,15688878,0,0,PrediCache,16,10000000,rndread,64,0,0
17,15718784,0,0,PrediCache,16,10000000,rndread,64,0,0
18,15548208,0,0,PrediCache,16,10000000,rndread,64,0,0
19,13901321,0,0,PrediCache,16,10000000,rndread,64,0,0
20,15178987,0,0,PrediCache,16,10000000,rndread,64,0,0
21,15872522,0,0,PrediCache,16,10000000,rndread,64,0,0
22,15856569,0,0,PrediCache,16,10000000,rndread,64,0,0
23,15640029,0,0,PrediCache,16,10000000,rndread,64,0,0
24,15722964,0,0,PrediCache,16,10000000,rndread,64,0,0
25,15767657,0,0,PrediCache,16,10000000,rndread,64,0,0
26,15667264,0,0,PrediCache,16,10000000,rndread,64,0,0
27,15554110,0,0,PrediCache,16,10000000,rndread,64,0,0
28,15434780,0,0,PrediCache,16,10000000,rndread,64,0,0
29,15579998,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37577 GB 
