PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 2.73771 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,26384975,0,0,PrediCache,16,10000000,ycsb,64,0,0
1,26802452,0,0,PrediCache,16,10000000,ycsb,64,0,0
2,26090044,0,0,PrediCache,16,10000000,ycsb,64,0,0
3,26320099,0,0,PrediCache,16,10000000,ycsb,64,0,0
4,27056352,0,0,PrediCache,16,10000000,ycsb,64,0,0
5,26507179,0,0,PrediCache,16,10000000,ycsb,64,0,0
6,26286053,0,0,PrediCache,16,10000000,ycsb,64,0,0
7,26463614,0,0,PrediCache,16,10000000,ycsb,64,0,0
8,24702726,0,0,PrediCache,16,10000000,ycsb,64,0,0
9,22967290,0,0,PrediCache,16,10000000,ycsb,64,0,0
10,23078654,0,0,PrediCache,16,10000000,ycsb,64,0,0
11,23910717,0,0,PrediCache,16,10000000,ycsb,64,0,0
12,23942794,0,0,PrediCache,16,10000000,ycsb,64,0,0
13,26102471,0,0,PrediCache,16,10000000,ycsb,64,0,0
14,26749203,0,0,PrediCache,16,10000000,ycsb,64,0,0
15,26828075,0,0,PrediCache,16,10000000,ycsb,64,0,0
16,26389601,0,0,PrediCache,16,10000000,ycsb,64,0,0
17,26335878,0,0,PrediCache,16,10000000,ycsb,64,0,0
18,27036849,0,0,PrediCache,16,10000000,ycsb,64,0,0
19,26342947,0,0,PrediCache,16,10000000,ycsb,64,0,0
20,26154023,0,0,PrediCache,16,10000000,ycsb,64,0,0
21,26893110,0,0,PrediCache,16,10000000,ycsb,64,0,0
22,26800487,0,0,PrediCache,16,10000000,ycsb,64,0,0
23,27302001,0,0,PrediCache,16,10000000,ycsb,64,0,0
24,27008718,0,0,PrediCache,16,10000000,ycsb,64,0,0
25,26917038,0,0,PrediCache,16,10000000,ycsb,64,0,0
26,27189702,0,0,PrediCache,16,10000000,ycsb,64,0,0
27,26457981,0,0,PrediCache,16,10000000,ycsb,64,0,0
28,26995246,0,0,PrediCache,16,10000000,ycsb,64,0,0
29,26800056,0,0,PrediCache,16,10000000,ycsb,64,0,0
space: 2.73771 GB 
