PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 2.73771 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,24767975,0,0,PrediCache,16,10000000,ycsb,64,0,0
1,26187722,0,0,PrediCache,16,10000000,ycsb,64,0,0
2,25466528,0,0,PrediCache,16,10000000,ycsb,64,0,0
3,22429673,0,0,PrediCache,16,10000000,ycsb,64,0,0
4,21395060,0,0,PrediCache,16,10000000,ycsb,64,0,0
5,21678097,0,0,PrediCache,16,10000000,ycsb,64,0,0
6,21687774,0,0,PrediCache,16,10000000,ycsb,64,0,0
7,22630340,0,0,PrediCache,16,10000000,ycsb,64,0,0
8,22852317,0,0,PrediCache,16,10000000,ycsb,64,0,0
9,23696081,0,0,PrediCache,16,10000000,ycsb,64,0,0
10,25639133,0,0,PrediCache,16,10000000,ycsb,64,0,0
11,27251116,0,0,PrediCache,16,10000000,ycsb,64,0,0
12,26550783,0,0,PrediCache,16,10000000,ycsb,64,0,0
13,26551843,0,0,PrediCache,16,10000000,ycsb,64,0,0
14,27126259,0,0,PrediCache,16,10000000,ycsb,64,0,0
15,27064877,0,0,PrediCache,16,10000000,ycsb,64,0,0
16,27117151,0,0,PrediCache,16,10000000,ycsb,64,0,0
17,27248269,0,0,PrediCache,16,10000000,ycsb,64,0,0
18,27160601,0,0,PrediCache,16,10000000,ycsb,64,0,0
19,26917481,0,0,PrediCache,16,10000000,ycsb,64,0,0
20,26299095,0,0,PrediCache,16,10000000,ycsb,64,0,0
21,27362336,0,0,PrediCache,16,10000000,ycsb,64,0,0
22,27025155,0,0,PrediCache,16,10000000,ycsb,64,0,0
23,27441014,0,0,PrediCache,16,10000000,ycsb,64,0,0
24,27405830,0,0,PrediCache,16,10000000,ycsb,64,0,0
25,27356825,0,0,PrediCache,16,10000000,ycsb,64,0,0
26,26557830,0,0,PrediCache,16,10000000,ycsb,64,0,0
27,27077589,0,0,PrediCache,16,10000000,ycsb,64,0,0
28,27192382,0,0,PrediCache,16,10000000,ycsb,64,0,0
29,27136033,0,0,PrediCache,16,10000000,ycsb,64,0,0
space: 2.73771 GB 
