PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37606 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,14867041,0,0,PrediCache,16,10000000,rndread,64,0,0
1,15596918,0,0,PrediCache,16,10000000,rndread,64,0,0
2,14637306,0,0,PrediCache,16,10000000,rndread,64,0,0
3,12733741,0,0,PrediCache,16,10000000,rndread,64,0,0
4,13010763,0,0,PrediCache,16,10000000,rndread,64,0,0
5,12903227,0,0,PrediCache,16,10000000,rndread,64,0,0
6,12876165,0,0,PrediCache,16,10000000,rndread,64,0,0
7,13157933,0,0,PrediCache,16,10000000,rndread,64,0,0
8,12993892,0,0,PrediCache,16,10000000,rndread,64,0,0
9,14878282,0,0,PrediCache,16,10000000,rndread,64,0,0
10,15383933,0,0,PrediCache,16,10000000,rndread,64,0,0
11,15446374,0,0,PrediCache,16,10000000,rndread,64,0,0
12,15663563,0,0,PrediCache,16,10000000,rndread,64,0,0
13,15496022,0,0,PrediCache,16,10000000,rndread,64,0,0
14,15600108,0,0,PrediCache,16,10000000,rndread,64,0,0
15,15396055,0,0,PrediCache,16,10000000,rndread,64,0,0
16,15330992,0,0,PrediCache,16,10000000,rndread,64,0,0
17,15344289,0,0,PrediCache,16,10000000,rndread,64,0,0
18,15443762,0,0,PrediCache,16,10000000,rndread,64,0,0
19,15148653,0,0,PrediCache,16,10000000,rndread,64,0,0
20,15219819,0,0,PrediCache,16,10000000,rndread,64,0,0
21,15499086,0,0,PrediCache,16,10000000,rndread,64,0,0
22,15715548,0,0,PrediCache,16,10000000,rndread,64,0,0
23,15698682,0,0,PrediCache,16,10000000,rndread,64,0,0
24,15430291,0,0,PrediCache,16,10000000,rndread,64,0,0
25,15421153,0,0,PrediCache,16,10000000,rndread,64,0,0
26,15784910,0,0,PrediCache,16,10000000,rndread,64,0,0
27,15871493,0,0,PrediCache,16,10000000,rndread,64,0,0
28,15904449,0,0,PrediCache,16,10000000,rndread,64,0,0
29,15806064,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37606 GB 
