PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37626 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,15368198,0,0,PrediCache,16,10000000,rndread,64,0,0
1,16114654,0,0,PrediCache,16,10000000,rndread,64,0,0
2,14084887,0,0,PrediCache,16,10000000,rndread,64,0,0
3,13045523,0,0,PrediCache,16,10000000,rndread,64,0,0
4,12931863,0,0,PrediCache,16,10000000,rndread,64,0,0
5,12764546,0,0,PrediCache,16,10000000,rndread,64,0,0
6,13246710,0,0,PrediCache,16,10000000,rndread,64,0,0
7,13289866,0,0,PrediCache,16,10000000,rndread,64,0,0
8,12908846,0,0,PrediCache,16,10000000,rndread,64,0,0
9,13964374,0,0,PrediCache,16,10000000,rndread,64,0,0
10,14518575,0,0,PrediCache,16,10000000,rndread,64,0,0
11,15535187,0,0,PrediCache,16,10000000,rndread,64,0,0
12,15517407,0,0,PrediCache,16,10000000,rndread,64,0,0
13,15577478,0,0,PrediCache,16,10000000,rndread,64,0,0
14,15595167,0,0,PrediCache,16,10000000,rndread,64,0,0
15,15400981,0,0,PrediCache,16,10000000,rndread,64,0,0
16,15578127,0,0,PrediCache,16,10000000,rndread,64,0,0
17,15237999,0,0,PrediCache,16,10000000,rndread,64,0,0
18,15838819,0,0,PrediCache,16,10000000,rndread,64,0,0
19,15652330,0,0,PrediCache,16,10000000,rndread,64,0,0
20,15717403,0,0,PrediCache,16,10000000,rndread,64,0,0
21,15968812,0,0,PrediCache,16,10000000,rndread,64,0,0
22,15863645,0,0,PrediCache,16,10000000,rndread,64,0,0
23,15945714,0,0,PrediCache,16,10000000,rndread,64,0,0
24,16054799,0,0,PrediCache,16,10000000,rndread,64,0,0
25,16139793,0,0,PrediCache,16,10000000,rndread,64,0,0
26,15986636,0,0,PrediCache,16,10000000,rndread,64,0,0
27,16040261,0,0,PrediCache,16,10000000,rndread,64,0,0
28,16092602,0,0,PrediCache,16,10000000,rndread,64,0,0
29,15928151,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37626 GB 
