PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37622 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,14743756,0,0,PrediCache,16,10000000,rndread,64,0,0
1,15484263,0,0,PrediCache,16,10000000,rndread,64,0,0
2,15204183,0,0,PrediCache,16,10000000,rndread,64,0,0
3,15669664,0,0,PrediCache,16,10000000,rndread,64,0,0
4,15616704,0,0,PrediCache,16,10000000,rndread,64,0,0
5,15633377,0,0,PrediCache,16,10000000,rndread,64,0,0
6,15587785,0,0,PrediCache,16,10000000,rndread,64,0,0
7,15589674,0,0,PrediCache,16,10000000,rndread,64,0,0
8,15442618,0,0,PrediCache,16,10000000,rndread,64,0,0
9,15021850,0,0,PrediCache,16,10000000,rndread,64,0,0
10,14902659,0,0,PrediCache,16,10000000,rndread,64,0,0
11,14893033,0,0,PrediCache,16,10000000,rndread,64,0,0
12,14697565,0,0,PrediCache,16,10000000,rndread,64,0,0
13,15305774,0,0,PrediCache,16,10000000,rndread,64,0,0
14,15838624,0,0,PrediCache,16,10000000,rndread,64,0,0
15,15658458,0,0,PrediCache,16,10000000,rndread,64,0,0
16,15586901,0,0,PrediCache,16,10000000,rndread,64,0,0
17,15665494,0,0,PrediCache,16,10000000,rndread,64,0,0
18,15666353,0,0,PrediCache,16,10000000,rndread,64,0,0
19,15765704,0,0,PrediCache,16,10000000,rndread,64,0,0
20,14861509,0,0,PrediCache,16,10000000,rndread,64,0,0
21,15691850,0,0,PrediCache,16,10000000,rndread,64,0,0
22,15298130,0,0,PrediCache,16,10000000,rndread,64,0,0
23,15565496,0,0,PrediCache,16,10000000,rndread,64,0,0
24,15640484,0,0,PrediCache,16,10000000,rndread,64,0,0
25,15518860,0,0,PrediCache,16,10000000,rndread,64,0,0
26,15627184,0,0,PrediCache,16,10000000,rndread,64,0,0
27,15340139,0,0,PrediCache,16,10000000,rndread,64,0,0
28,15362393,0,0,PrediCache,16,10000000,rndread,64,0,0
29,15329915,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37622 GB 
