PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 2.73771 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,25059151,0,0,PrediCache,16,10000000,ycsb,64,0,0
1,26541529,0,0,PrediCache,16,10000000,ycsb,64,0,0
2,26538459,0,0,PrediCache,16,10000000,ycsb,64,0,0
3,26757711,0,0,PrediCache,16,10000000,ycsb,64,0,0
4,26963919,0,0,PrediCache,16,10000000,ycsb,64,0,0
5,26894676,0,0,PrediCache,16,10000000,ycsb,64,0,0
6,26964109,0,0,PrediCache,16,10000000,ycsb,64,0,0
7,26752923,0,0,PrediCache,16,10000000,ycsb,64,0,0
8,26734281,0,0,PrediCache,16,10000000,ycsb,64,0,0
9,26657728,0,0,PrediCache,16,10000000,ycsb,64,0,0
10,22930310,0,0,PrediCache,16,10000000,ycsb,64,0,0
11,21777076,0,0,PrediCache,16,10000000,ycsb,64,0,0
12,21088281,0,0,PrediCache,16,10000000,ycsb,64,0,0
13,21023927,0,0,PrediCache,16,10000000,ycsb,64,0,0
14,21335801,0,0,PrediCache,16,10000000,ycsb,64,0,0
15,21647679,0,0,PrediCache,16,10000000,ycsb,64,0,0
16,23550732,0,0,PrediCache,16,10000000,ycsb,64,0,0
17,22949302,0,0,PrediCache,16,10000000,ycsb,64,0,0
18,24669232,0,0,PrediCache,16,10000000,ycsb,64,0,0
19,25629617,0,0,PrediCache,16,10000000,ycsb,64,0,0
20,24854553,0,0,PrediCache,16,10000000,ycsb,64,0,0
21,25606117,0,0,PrediCache,16,10000000,ycsb,64,0,0
22,25852073,0,0,PrediCache,16,10000000,ycsb,64,0,0
23,25783256,0,0,PrediCache,16,10000000,ycsb,64,0,0
24,25773283,0,0,PrediCache,16,10000000,ycsb,64,0,0
25,25533960,0,0,PrediCache,16,10000000,ycsb,64,0,0
26,25613710,0,0,PrediCache,16,10000000,ycsb,64,0,0
27,25566432,0,0,PrediCache,16,10000000,ycsb,64,0,0
28,26213359,0,0,PrediCache,16,10000000,ycsb,64,0,0
29,26319564,0,0,PrediCache,16,10000000,ycsb,64,0,0
space: 2.73771 GB 
