PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846851 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,691116,0,0,PrediCache,16,8,tpcc,64,0,0
1,721048,0,0,PrediCache,16,8,tpcc,64,0,0
2,714053,0,0,PrediCache,16,8,tpcc,64,0,0
3,713533,0,0,PrediCache,16,8,tpcc,64,0,0
4,711283,0,0,PrediCache,16,8,tpcc,64,0,0
5,715245,0,0,PrediCache,16,8,tpcc,64,0,0
6,716342,0,0,PrediCache,16,8,tpcc,64,0,0
7,711148,0,0,PrediCache,16,8,tpcc,64,0,0
8,703355,0,0,PrediCache,16,8,tpcc,64,0,0
9,699116,0,0,PrediCache,16,8,tpcc,64,0,0
10,696921,0,0,PrediCache,16,8,tpcc,64,0,0
11,684170,0,0,PrediCache,16,8,tpcc,64,0,0
12,686434,0,0,PrediCache,16,8,tpcc,64,0,0
13,687996,0,0,PrediCache,16,8,tpcc,64,0,0
14,687086,0,0,PrediCache,16,8,tpcc,64,0,0
15,657050,0,0,PrediCache,16,8,tpcc,64,0,0
16,666096,0,0,PrediCache,16,8,tpcc,64,0,0
17,667237,0,0,PrediCache,16,8,tpcc,64,0,0
18,668782,0,0,PrediCache,16,8,tpcc,64,0,0
19,667482,0,0,PrediCache,16,8,tpcc,64,0,0
20,589234,0,0,PrediCache,16,8,tpcc,64,0,0
21,516356,0,0,PrediCache,16,8,tpcc,64,0,0
22,574979,0,0,PrediCache,16,8,tpcc,64,0,0
23,643403,0,0,PrediCache,16,8,tpcc,64,0,0
24,652706,0,0,PrediCache,16,8,tpcc,64,0,0
25,637326,0,0,PrediCache,16,8,tpcc,64,0,0
26,658151,0,0,PrediCache,16,8,tpcc,64,0,0
27,648657,0,0,PrediCache,16,8,tpcc,64,0,0
28,639095,0,0,PrediCache,16,8,tpcc,64,0,0
29,641814,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0815 GB 
