PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846886 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,680112,0,0,PrediCache,16,8,tpcc,64,0,0
1,716456,0,0,PrediCache,16,8,tpcc,64,0,0
2,593845,0,0,PrediCache,16,8,tpcc,64,0,0
3,566717,0,0,PrediCache,16,8,tpcc,64,0,0
4,523591,0,0,PrediCache,16,8,tpcc,64,0,0
5,516625,0,0,PrediCache,16,8,tpcc,64,0,0
6,529593,0,0,PrediCache,16,8,tpcc,64,0,0
7,561908,0,0,PrediCache,16,8,tpcc,64,0,0
8,552793,0,0,PrediCache,16,8,tpcc,64,0,0
9,703585,0,0,PrediCache,16,8,tpcc,64,0,0
10,693249,0,0,PrediCache,16,8,tpcc,64,0,0
11,696199,0,0,PrediCache,16,8,tpcc,64,0,0
12,692429,0,0,PrediCache,16,8,tpcc,64,0,0
13,684360,0,0,PrediCache,16,8,tpcc,64,0,0
14,673177,0,0,PrediCache,16,8,tpcc,64,0,0
15,649357,0,0,PrediCache,16,8,tpcc,64,0,0
16,672729,0,0,PrediCache,16,8,tpcc,64,0,0
17,671878,0,0,PrediCache,16,8,tpcc,64,0,0
18,665873,0,0,PrediCache,16,8,tpcc,64,0,0
19,661349,0,0,PrediCache,16,8,tpcc,64,0,0
20,657042,0,0,PrediCache,16,8,tpcc,64,0,0
21,645148,0,0,PrediCache,16,8,tpcc,64,0,0
22,644811,0,0,PrediCache,16,8,tpcc,64,0,0
23,636349,0,0,PrediCache,16,8,tpcc,64,0,0
24,642070,0,0,PrediCache,16,8,tpcc,64,0,0
25,643313,0,0,PrediCache,16,8,tpcc,64,0,0
26,624798,0,0,PrediCache,16,8,tpcc,64,0,0
27,628196,0,0,PrediCache,16,8,tpcc,64,0,0
28,632314,0,0,PrediCache,16,8,tpcc,64,0,0
29,628928,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.5941 GB 
