PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,686373,0,0,PrediCache,16,8,tpcc,64,0,0
1,721352,0,0,PrediCache,16,8,tpcc,64,0,0
2,713865,0,0,PrediCache,16,8,tpcc,64,0,0
3,713392,0,0,PrediCache,16,8,tpcc,64,0,0
4,703100,0,0,PrediCache,16,8,tpcc,64,0,0
5,706457,0,0,PrediCache,16,8,tpcc,64,0,0
6,705914,0,0,PrediCache,16,8,tpcc,64,0,0
7,691038,0,0,PrediCache,16,8,tpcc,64,0,0
8,689522,0,0,PrediCache,16,8,tpcc,64,0,0
9,692052,0,0,PrediCache,16,8,tpcc,64,0,0
10,692278,0,0,PrediCache,16,8,tpcc,64,0,0
11,695362,0,0,PrediCache,16,8,tpcc,64,0,0
12,680532,0,0,PrediCache,16,8,tpcc,64,0,0
13,683376,0,0,PrediCache,16,8,tpcc,64,0,0
14,681108,0,0,PrediCache,16,8,tpcc,64,0,0
15,641937,0,0,PrediCache,16,8,tpcc,64,0,0
16,674855,0,0,PrediCache,16,8,tpcc,64,0,0
17,676498,0,0,PrediCache,16,8,tpcc,64,0,0
18,647854,0,0,PrediCache,16,8,tpcc,64,0,0
19,558492,0,0,PrediCache,16,8,tpcc,64,0,0
20,549687,0,0,PrediCache,16,8,tpcc,64,0,0
21,674662,0,0,PrediCache,16,8,tpcc,64,0,0
22,668167,0,0,PrediCache,16,8,tpcc,64,0,0
23,654408,0,0,PrediCache,16,8,tpcc,64,0,0
24,657728,0,0,PrediCache,16,8,tpcc,64,0,0
25,656897,0,0,PrediCache,16,8,tpcc,64,0,0
26,657084,0,0,PrediCache,16,8,tpcc,64,0,0
27,661432,0,0,PrediCache,16,8,tpcc,64,0,0
28,660698,0,0,PrediCache,16,8,tpcc,64,0,0
29,661225,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.1144 GB 
