PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847099 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,682679,0,0,PrediCache,16,8,tpcc,64,0,0
1,711839,0,0,PrediCache,16,8,tpcc,64,0,0
2,713143,0,0,PrediCache,16,8,tpcc,64,0,0
3,713200,0,0,PrediCache,16,8,tpcc,64,0,0
4,710365,0,0,PrediCache,16,8,tpcc,64,0,0
5,706440,0,0,PrediCache,16,8,tpcc,64,0,0
6,699590,0,0,PrediCache,16,8,tpcc,64,0,0
7,694395,0,0,PrediCache,16,8,tpcc,64,0,0
8,699143,0,0,PrediCache,16,8,tpcc,64,0,0
9,700283,0,0,PrediCache,16,8,tpcc,64,0,0
10,701515,0,0,PrediCache,16,8,tpcc,64,0,0
11,579972,0,0,PrediCache,16,8,tpcc,64,0,0
12,539182,0,0,PrediCache,16,8,tpcc,64,0,0
13,524987,0,0,PrediCache,16,8,tpcc,64,0,0
14,526703,0,0,PrediCache,16,8,tpcc,64,0,0
15,558806,0,0,PrediCache,16,8,tpcc,64,0,0
16,668956,0,0,PrediCache,16,8,tpcc,64,0,0
17,668228,0,0,PrediCache,16,8,tpcc,64,0,0
18,667180,0,0,PrediCache,16,8,tpcc,64,0,0
19,668927,0,0,PrediCache,16,8,tpcc,64,0,0
20,664808,0,0,PrediCache,16,8,tpcc,64,0,0
21,662497,0,0,PrediCache,16,8,tpcc,64,0,0
22,667179,0,0,PrediCache,16,8,tpcc,64,0,0
23,663251,0,0,PrediCache,16,8,tpcc,64,0,0
24,643424,0,0,PrediCache,16,8,tpcc,64,0,0
25,660892,0,0,PrediCache,16,8,tpcc,64,0,0
26,655058,0,0,PrediCache,16,8,tpcc,64,0,0
27,649926,0,0,PrediCache,16,8,tpcc,64,0,0
28,652037,0,0,PrediCache,16,8,tpcc,64,0,0
29,631461,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.899 GB 
