PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846771 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,677969,0,0,PrediCache,16,8,tpcc,64,0,0
1,603024,0,0,PrediCache,16,8,tpcc,64,0,0
2,558339,0,0,PrediCache,16,8,tpcc,64,0,0
3,541992,0,0,PrediCache,16,8,tpcc,64,0,0
4,561413,0,0,PrediCache,16,8,tpcc,64,0,0
5,632430,0,0,PrediCache,16,8,tpcc,64,0,0
6,628114,0,0,PrediCache,16,8,tpcc,64,0,0
7,630246,0,0,PrediCache,16,8,tpcc,64,0,0
8,642543,0,0,PrediCache,16,8,tpcc,64,0,0
9,689577,0,0,PrediCache,16,8,tpcc,64,0,0
10,712792,0,0,PrediCache,16,8,tpcc,64,0,0
11,708548,0,0,PrediCache,16,8,tpcc,64,0,0
12,692446,0,0,PrediCache,16,8,tpcc,64,0,0
13,687191,0,0,PrediCache,16,8,tpcc,64,0,0
14,681661,0,0,PrediCache,16,8,tpcc,64,0,0
15,642447,0,0,PrediCache,16,8,tpcc,64,0,0
16,670864,0,0,PrediCache,16,8,tpcc,64,0,0
17,658465,0,0,PrediCache,16,8,tpcc,64,0,0
18,662385,0,0,PrediCache,16,8,tpcc,64,0,0
19,663888,0,0,PrediCache,16,8,tpcc,64,0,0
20,661982,0,0,PrediCache,16,8,tpcc,64,0,0
21,676557,0,0,PrediCache,16,8,tpcc,64,0,0
22,676395,0,0,PrediCache,16,8,tpcc,64,0,0
23,675904,0,0,PrediCache,16,8,tpcc,64,0,0
24,686286,0,0,PrediCache,16,8,tpcc,64,0,0
25,675835,0,0,PrediCache,16,8,tpcc,64,0,0
26,672797,0,0,PrediCache,16,8,tpcc,64,0,0
27,668663,0,0,PrediCache,16,8,tpcc,64,0,0
28,652938,0,0,PrediCache,16,8,tpcc,64,0,0
29,661401,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.8877 GB 
