PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846981 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,689749,0,0,PrediCache,16,8,tpcc,64,0,0
1,721286,0,0,PrediCache,16,8,tpcc,64,0,0
2,715578,0,0,PrediCache,16,8,tpcc,64,0,0
3,714343,0,0,PrediCache,16,8,tpcc,64,0,0
4,712315,0,0,PrediCache,16,8,tpcc,64,0,0
5,708052,0,0,PrediCache,16,8,tpcc,64,0,0
6,704006,0,0,PrediCache,16,8,tpcc,64,0,0
7,642167,0,0,PrediCache,16,8,tpcc,64,0,0
8,562208,0,0,PrediCache,16,8,tpcc,64,0,0
9,559003,0,0,PrediCache,16,8,tpcc,64,0,0
10,566499,0,0,PrediCache,16,8,tpcc,64,0,0
11,566109,0,0,PrediCache,16,8,tpcc,64,0,0
12,536420,0,0,PrediCache,16,8,tpcc,64,0,0
13,614841,0,0,PrediCache,16,8,tpcc,64,0,0
14,641903,0,0,PrediCache,16,8,tpcc,64,0,0
15,660600,0,0,PrediCache,16,8,tpcc,64,0,0
16,661164,0,0,PrediCache,16,8,tpcc,64,0,0
17,666714,0,0,PrediCache,16,8,tpcc,64,0,0
18,643914,0,0,PrediCache,16,8,tpcc,64,0,0
19,649450,0,0,PrediCache,16,8,tpcc,64,0,0
20,646926,0,0,PrediCache,16,8,tpcc,64,0,0
21,652112,0,0,PrediCache,16,8,tpcc,64,0,0
22,643949,0,0,PrediCache,16,8,tpcc,64,0,0
23,650902,0,0,PrediCache,16,8,tpcc,64,0,0
24,646866,0,0,PrediCache,16,8,tpcc,64,0,0
25,646856,0,0,PrediCache,16,8,tpcc,64,0,0
26,640708,0,0,PrediCache,16,8,tpcc,64,0,0
27,644195,0,0,PrediCache,16,8,tpcc,64,0,0
28,633494,0,0,PrediCache,16,8,tpcc,64,0,0
29,626060,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.74 GB 
