PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846943 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,683677,0,0,PrediCache,16,8,tpcc,64,0,0
1,716078,0,0,PrediCache,16,8,tpcc,64,0,0
2,700952,0,0,PrediCache,16,8,tpcc,64,0,0
3,708193,0,0,PrediCache,16,8,tpcc,64,0,0
4,699492,0,0,PrediCache,16,8,tpcc,64,0,0
5,700715,0,0,PrediCache,16,8,tpcc,64,0,0
6,698940,0,0,PrediCache,16,8,tpcc,64,0,0
7,685490,0,0,PrediCache,16,8,tpcc,64,0,0
8,694052,0,0,PrediCache,16,8,tpcc,64,0,0
9,689852,0,0,PrediCache,16,8,tpcc,64,0,0
10,690386,0,0,PrediCache,16,8,tpcc,64,0,0
11,662895,0,0,PrediCache,16,8,tpcc,64,0,0
12,570336,0,0,PrediCache,16,8,tpcc,64,0,0
13,532593,0,0,PrediCache,16,8,tpcc,64,0,0
14,544725,0,0,PrediCache,16,8,tpcc,64,0,0
15,545450,0,0,PrediCache,16,8,tpcc,64,0,0
16,546755,0,0,PrediCache,16,8,tpcc,64,0,0
17,587018,0,0,PrediCache,16,8,tpcc,64,0,0
18,657087,0,0,PrediCache,16,8,tpcc,64,0,0
19,663609,0,0,PrediCache,16,8,tpcc,64,0,0
20,648777,0,0,PrediCache,16,8,tpcc,64,0,0
21,657716,0,0,PrediCache,16,8,tpcc,64,0,0
22,652420,0,0,PrediCache,16,8,tpcc,64,0,0
23,651936,0,0,PrediCache,16,8,tpcc,64,0,0
24,655485,0,0,PrediCache,16,8,tpcc,64,0,0
25,654510,0,0,PrediCache,16,8,tpcc,64,0,0
26,649717,0,0,PrediCache,16,8,tpcc,64,0,0
27,651782,0,0,PrediCache,16,8,tpcc,64,0,0
28,632951,0,0,PrediCache,16,8,tpcc,64,0,0
29,647177,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.7972 GB 
