PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.8465 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,556156,0,0,PrediCache,16,8,tpcc,64,0,0
1,573055,0,0,PrediCache,16,8,tpcc,64,0,0
2,567095,0,0,PrediCache,16,8,tpcc,64,0,0
3,562313,0,0,PrediCache,16,8,tpcc,64,0,0
4,570135,0,0,PrediCache,16,8,tpcc,64,0,0
5,638460,0,0,PrediCache,16,8,tpcc,64,0,0
6,648539,0,0,PrediCache,16,8,tpcc,64,0,0
7,687511,0,0,PrediCache,16,8,tpcc,64,0,0
8,682224,0,0,PrediCache,16,8,tpcc,64,0,0
9,674094,0,0,PrediCache,16,8,tpcc,64,0,0
10,682667,0,0,PrediCache,16,8,tpcc,64,0,0
11,681593,0,0,PrediCache,16,8,tpcc,64,0,0
12,671348,0,0,PrediCache,16,8,tpcc,64,0,0
13,667467,0,0,PrediCache,16,8,tpcc,64,0,0
14,659322,0,0,PrediCache,16,8,tpcc,64,0,0
15,646933,0,0,PrediCache,16,8,tpcc,64,0,0
16,654870,0,0,PrediCache,16,8,tpcc,64,0,0
17,646114,0,0,PrediCache,16,8,tpcc,64,0,0
18,655573,0,0,PrediCache,16,8,tpcc,64,0,0
19,628532,0,0,PrediCache,16,8,tpcc,64,0,0
20,653364,0,0,PrediCache,16,8,tpcc,64,0,0
21,654709,0,0,PrediCache,16,8,tpcc,64,0,0
22,652765,0,0,PrediCache,16,8,tpcc,64,0,0
23,654169,0,0,PrediCache,16,8,tpcc,64,0,0
24,657449,0,0,PrediCache,16,8,tpcc,64,0,0
25,654121,0,0,PrediCache,16,8,tpcc,64,0,0
26,627183,0,0,PrediCache,16,8,tpcc,64,0,0
27,597216,0,0,PrediCache,16,8,tpcc,64,0,0
28,613292,0,0,PrediCache,16,8,tpcc,64,0,0
29,606761,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.6198 GB 
