PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847202 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,672380,0,0,PrediCache,16,8,tpcc,64,0,0
1,701022,0,0,PrediCache,16,8,tpcc,64,0,0
2,696408,0,0,PrediCache,16,8,tpcc,64,0,0
3,702612,0,0,PrediCache,16,8,tpcc,64,0,0
4,695183,0,0,PrediCache,16,8,tpcc,64,0,0
5,697491,0,0,PrediCache,16,8,tpcc,64,0,0
6,698747,0,0,PrediCache,16,8,tpcc,64,0,0
7,690874,0,0,PrediCache,16,8,tpcc,64,0,0
8,684654,0,0,PrediCache,16,8,tpcc,64,0,0
9,679735,0,0,PrediCache,16,8,tpcc,64,0,0
10,681836,0,0,PrediCache,16,8,tpcc,64,0,0
11,670212,0,0,PrediCache,16,8,tpcc,64,0,0
12,608264,0,0,PrediCache,16,8,tpcc,64,0,0
13,554609,0,0,PrediCache,16,8,tpcc,64,0,0
14,543555,0,0,PrediCache,16,8,tpcc,64,0,0
15,608185,0,0,PrediCache,16,8,tpcc,64,0,0
16,657212,0,0,PrediCache,16,8,tpcc,64,0,0
17,659769,0,0,PrediCache,16,8,tpcc,64,0,0
18,659708,0,0,PrediCache,16,8,tpcc,64,0,0
19,654466,0,0,PrediCache,16,8,tpcc,64,0,0
20,655377,0,0,PrediCache,16,8,tpcc,64,0,0
21,653416,0,0,PrediCache,16,8,tpcc,64,0,0
22,653753,0,0,PrediCache,16,8,tpcc,64,0,0
23,652888,0,0,PrediCache,16,8,tpcc,64,0,0
24,649355,0,0,PrediCache,16,8,tpcc,64,0,0
25,649255,0,0,PrediCache,16,8,tpcc,64,0,0
26,652002,0,0,PrediCache,16,8,tpcc,64,0,0
27,645862,0,0,PrediCache,16,8,tpcc,64,0,0
28,648749,0,0,PrediCache,16,8,tpcc,64,0,0
29,646324,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.9061 GB 
