PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846745 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,674798,0,0,PrediCache,16,8,tpcc,64,0,0
1,699595,0,0,PrediCache,16,8,tpcc,64,0,0
2,693900,0,0,PrediCache,16,8,tpcc,64,0,0
3,701060,0,0,PrediCache,16,8,tpcc,64,0,0
4,693661,0,0,PrediCache,16,8,tpcc,64,0,0
5,689969,0,0,PrediCache,16,8,tpcc,64,0,0
6,692476,0,0,PrediCache,16,8,tpcc,64,0,0
7,689268,0,0,PrediCache,16,8,tpcc,64,0,0
8,677845,0,0,PrediCache,16,8,tpcc,64,0,0
9,680015,0,0,PrediCache,16,8,tpcc,64,0,0
10,679218,0,0,PrediCache,16,8,tpcc,64,0,0
11,664703,0,0,PrediCache,16,8,tpcc,64,0,0
12,569913,0,0,PrediCache,16,8,tpcc,64,0,0
13,603765,0,0,PrediCache,16,8,tpcc,64,0,0
14,620196,0,0,PrediCache,16,8,tpcc,64,0,0
15,540251,0,0,PrediCache,16,8,tpcc,64,0,0
16,569773,0,0,PrediCache,16,8,tpcc,64,0,0
17,616572,0,0,PrediCache,16,8,tpcc,64,0,0
18,659901,0,0,PrediCache,16,8,tpcc,64,0,0
19,652587,0,0,PrediCache,16,8,tpcc,64,0,0
20,648545,0,0,PrediCache,16,8,tpcc,64,0,0
21,641914,0,0,PrediCache,16,8,tpcc,64,0,0
22,649154,0,0,PrediCache,16,8,tpcc,64,0,0
23,642867,0,0,PrediCache,16,8,tpcc,64,0,0
24,647511,0,0,PrediCache,16,8,tpcc,64,0,0
25,637948,0,0,PrediCache,16,8,tpcc,64,0,0
26,643521,0,0,PrediCache,16,8,tpcc,64,0,0
27,637110,0,0,PrediCache,16,8,tpcc,64,0,0
28,530832,0,0,PrediCache,16,8,tpcc,64,0,0
29,561220,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.7071 GB 
