PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847099 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,665156,0,0,PrediCache,16,8,tpcc,64,0,0
1,691192,0,0,PrediCache,16,8,tpcc,64,0,0
2,690436,0,0,PrediCache,16,8,tpcc,64,0,0
3,687035,0,0,PrediCache,16,8,tpcc,64,0,0
4,555498,0,0,PrediCache,16,8,tpcc,64,0,0
5,557736,0,0,PrediCache,16,8,tpcc,64,0,0
6,551852,0,0,PrediCache,16,8,tpcc,64,0,0
7,552892,0,0,PrediCache,16,8,tpcc,64,0,0
8,565304,0,0,PrediCache,16,8,tpcc,64,0,0
9,560171,0,0,PrediCache,16,8,tpcc,64,0,0
10,566871,0,0,PrediCache,16,8,tpcc,64,0,0
11,558211,0,0,PrediCache,16,8,tpcc,64,0,0
12,592083,0,0,PrediCache,16,8,tpcc,64,0,0
13,664889,0,0,PrediCache,16,8,tpcc,64,0,0
14,662745,0,0,PrediCache,16,8,tpcc,64,0,0
15,637152,0,0,PrediCache,16,8,tpcc,64,0,0
16,660049,0,0,PrediCache,16,8,tpcc,64,0,0
17,663071,0,0,PrediCache,16,8,tpcc,64,0,0
18,598317,0,0,PrediCache,16,8,tpcc,64,0,0
19,547431,0,0,PrediCache,16,8,tpcc,64,0,0
20,568449,0,0,PrediCache,16,8,tpcc,64,0,0
21,616543,0,0,PrediCache,16,8,tpcc,64,0,0
22,638405,0,0,PrediCache,16,8,tpcc,64,0,0
23,649896,0,0,PrediCache,16,8,tpcc,64,0,0
24,648216,0,0,PrediCache,16,8,tpcc,64,0,0
25,645686,0,0,PrediCache,16,8,tpcc,64,0,0
26,643030,0,0,PrediCache,16,8,tpcc,64,0,0
27,644936,0,0,PrediCache,16,8,tpcc,64,0,0
28,640913,0,0,PrediCache,16,8,tpcc,64,0,0
29,644242,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.3434 GB 
