PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846432 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,671276,0,0,PrediCache,16,8,tpcc,64,0,0
1,703802,0,0,PrediCache,16,8,tpcc,64,0,0
2,692227,0,0,PrediCache,16,8,tpcc,64,0,0
3,691934,0,0,PrediCache,16,8,tpcc,64,0,0
4,687084,0,0,PrediCache,16,8,tpcc,64,0,0
5,681777,0,0,PrediCache,16,8,tpcc,64,0,0
6,674878,0,0,PrediCache,16,8,tpcc,64,0,0
7,693193,0,0,PrediCache,16,8,tpcc,64,0,0
8,677237,0,0,PrediCache,16,8,tpcc,64,0,0
9,668933,0,0,PrediCache,16,8,tpcc,64,0,0
10,675421,0,0,PrediCache,16,8,tpcc,64,0,0
11,665520,0,0,PrediCache,16,8,tpcc,64,0,0
12,638031,0,0,PrediCache,16,8,tpcc,64,0,0
13,562652,0,0,PrediCache,16,8,tpcc,64,0,0
14,551743,0,0,PrediCache,16,8,tpcc,64,0,0
15,644848,0,0,PrediCache,16,8,tpcc,64,0,0
16,665202,0,0,PrediCache,16,8,tpcc,64,0,0
17,655477,0,0,PrediCache,16,8,tpcc,64,0,0
18,650553,0,0,PrediCache,16,8,tpcc,64,0,0
19,652752,0,0,PrediCache,16,8,tpcc,64,0,0
20,656189,0,0,PrediCache,16,8,tpcc,64,0,0
21,650757,0,0,PrediCache,16,8,tpcc,64,0,0
22,636651,0,0,PrediCache,16,8,tpcc,64,0,0
23,646752,0,0,PrediCache,16,8,tpcc,64,0,0
24,647931,0,0,PrediCache,16,8,tpcc,64,0,0
25,638526,0,0,PrediCache,16,8,tpcc,64,0,0
26,640563,0,0,PrediCache,16,8,tpcc,64,0,0
27,627926,0,0,PrediCache,16,8,tpcc,64,0,0
28,602397,0,0,PrediCache,16,8,tpcc,64,0,0
29,574193,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.8187 GB 
