PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846519 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,678821,0,0,PrediCache,16,8,tpcc,64,0,0
1,713395,0,0,PrediCache,16,8,tpcc,64,0,0
2,703006,0,0,PrediCache,16,8,tpcc,64,0,0
3,701789,0,0,PrediCache,16,8,tpcc,64,0,0
4,704691,0,0,PrediCache,16,8,tpcc,64,0,0
5,657963,0,0,PrediCache,16,8,tpcc,64,0,0
6,606039,0,0,PrediCache,16,8,tpcc,64,0,0
7,596814,0,0,PrediCache,16,8,tpcc,64,0,0
8,590233,0,0,PrediCache,16,8,tpcc,64,0,0
9,636347,0,0,PrediCache,16,8,tpcc,64,0,0
10,654727,0,0,PrediCache,16,8,tpcc,64,0,0
11,689134,0,0,PrediCache,16,8,tpcc,64,0,0
12,682009,0,0,PrediCache,16,8,tpcc,64,0,0
13,670543,0,0,PrediCache,16,8,tpcc,64,0,0
14,638849,0,0,PrediCache,16,8,tpcc,64,0,0
15,669038,0,0,PrediCache,16,8,tpcc,64,0,0
16,662258,0,0,PrediCache,16,8,tpcc,64,0,0
17,659242,0,0,PrediCache,16,8,tpcc,64,0,0
18,661417,0,0,PrediCache,16,8,tpcc,64,0,0
19,651175,0,0,PrediCache,16,8,tpcc,64,0,0
20,603409,0,0,PrediCache,16,8,tpcc,64,0,0
21,595855,0,0,PrediCache,16,8,tpcc,64,0,0
22,589896,0,0,PrediCache,16,8,tpcc,64,0,0
23,566907,0,0,PrediCache,16,8,tpcc,64,0,0
24,577505,0,0,PrediCache,16,8,tpcc,64,0,0
25,599817,0,0,PrediCache,16,8,tpcc,64,0,0
26,622480,0,0,PrediCache,16,8,tpcc,64,0,0
27,603876,0,0,PrediCache,16,8,tpcc,64,0,0
28,634706,0,0,PrediCache,16,8,tpcc,64,0,0
29,619513,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.6809 GB 
