PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847038 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,663305,0,0,PrediCache,16,8,tpcc,64,0,0
1,658553,0,0,PrediCache,16,8,tpcc,64,0,0
2,544778,0,0,PrediCache,16,8,tpcc,64,0,0
3,543755,0,0,PrediCache,16,8,tpcc,64,0,0
4,542966,0,0,PrediCache,16,8,tpcc,64,0,0
5,548880,0,0,PrediCache,16,8,tpcc,64,0,0
6,555991,0,0,PrediCache,16,8,tpcc,64,0,0
7,546066,0,0,PrediCache,16,8,tpcc,64,0,0
8,538512,0,0,PrediCache,16,8,tpcc,64,0,0
9,532351,0,0,PrediCache,16,8,tpcc,64,0,0
10,547581,0,0,PrediCache,16,8,tpcc,64,0,0
11,542168,0,0,PrediCache,16,8,tpcc,64,0,0
12,630255,0,0,PrediCache,16,8,tpcc,64,0,0
13,647682,0,0,PrediCache,16,8,tpcc,64,0,0
14,647536,0,0,PrediCache,16,8,tpcc,64,0,0
15,637110,0,0,PrediCache,16,8,tpcc,64,0,0
16,653938,0,0,PrediCache,16,8,tpcc,64,0,0
17,656865,0,0,PrediCache,16,8,tpcc,64,0,0
18,653304,0,0,PrediCache,16,8,tpcc,64,0,0
19,645875,0,0,PrediCache,16,8,tpcc,64,0,0
20,657510,0,0,PrediCache,16,8,tpcc,64,0,0
21,656644,0,0,PrediCache,16,8,tpcc,64,0,0
22,652072,0,0,PrediCache,16,8,tpcc,64,0,0
23,646352,0,0,PrediCache,16,8,tpcc,64,0,0
24,646723,0,0,PrediCache,16,8,tpcc,64,0,0
25,634322,0,0,PrediCache,16,8,tpcc,64,0,0
26,615494,0,0,PrediCache,16,8,tpcc,64,0,0
27,637371,0,0,PrediCache,16,8,tpcc,64,0,0
28,619023,0,0,PrediCache,16,8,tpcc,64,0,0
29,634087,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.2393 GB 
