PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847092 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,696885,0,0,PrediCache,16,8,tpcc,64,0,0
1,726149,0,0,PrediCache,16,8,tpcc,64,0,0
2,720044,0,0,PrediCache,16,8,tpcc,64,0,0
3,715484,0,0,PrediCache,16,8,tpcc,64,0,0
4,714734,0,0,PrediCache,16,8,tpcc,64,0,0
5,711532,0,0,PrediCache,16,8,tpcc,64,0,0
6,695057,0,0,PrediCache,16,8,tpcc,64,0,0
7,602923,0,0,PrediCache,16,8,tpcc,64,0,0
8,662021,0,0,PrediCache,16,8,tpcc,64,0,0
9,705432,0,0,PrediCache,16,8,tpcc,64,0,0
10,702945,0,0,PrediCache,16,8,tpcc,64,0,0
11,692207,0,0,PrediCache,16,8,tpcc,64,0,0
12,679997,0,0,PrediCache,16,8,tpcc,64,0,0
13,677922,0,0,PrediCache,16,8,tpcc,64,0,0
14,681647,0,0,PrediCache,16,8,tpcc,64,0,0
15,645430,0,0,PrediCache,16,8,tpcc,64,0,0
16,670708,0,0,PrediCache,16,8,tpcc,64,0,0
17,677378,0,0,PrediCache,16,8,tpcc,64,0,0
18,678045,0,0,PrediCache,16,8,tpcc,64,0,0
19,667965,0,0,PrediCache,16,8,tpcc,64,0,0
20,666555,0,0,PrediCache,16,8,tpcc,64,0,0
21,664234,0,0,PrediCache,16,8,tpcc,64,0,0
22,665210,0,0,PrediCache,16,8,tpcc,64,0,0
23,660709,0,0,PrediCache,16,8,tpcc,64,0,0
24,661724,0,0,PrediCache,16,8,tpcc,64,0,0
25,656638,0,0,PrediCache,16,8,tpcc,64,0,0
26,621841,0,0,PrediCache,16,8,tpcc,64,0,0
27,542106,0,0,PrediCache,16,8,tpcc,64,0,0
28,539267,0,0,PrediCache,16,8,tpcc,64,0,0
29,554805,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0184 GB 
