PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847225 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,680222,0,0,PrediCache,16,8,tpcc,64,0,0
1,703764,0,0,PrediCache,16,8,tpcc,64,0,0
2,693156,0,0,PrediCache,16,8,tpcc,64,0,0
3,693116,0,0,PrediCache,16,8,tpcc,64,0,0
4,689994,0,0,PrediCache,16,8,tpcc,64,0,0
5,693863,0,0,PrediCache,16,8,tpcc,64,0,0
6,700930,0,0,PrediCache,16,8,tpcc,64,0,0
7,692690,0,0,PrediCache,16,8,tpcc,64,0,0
8,661227,0,0,PrediCache,16,8,tpcc,64,0,0
9,602263,0,0,PrediCache,16,8,tpcc,64,0,0
10,599190,0,0,PrediCache,16,8,tpcc,64,0,0
11,626920,0,0,PrediCache,16,8,tpcc,64,0,0
12,679102,0,0,PrediCache,16,8,tpcc,64,0,0
13,677802,0,0,PrediCache,16,8,tpcc,64,0,0
14,654456,0,0,PrediCache,16,8,tpcc,64,0,0
15,645905,0,0,PrediCache,16,8,tpcc,64,0,0
16,675676,0,0,PrediCache,16,8,tpcc,64,0,0
17,675786,0,0,PrediCache,16,8,tpcc,64,0,0
18,663787,0,0,PrediCache,16,8,tpcc,64,0,0
19,664143,0,0,PrediCache,16,8,tpcc,64,0,0
20,658445,0,0,PrediCache,16,8,tpcc,64,0,0
21,663762,0,0,PrediCache,16,8,tpcc,64,0,0
22,655629,0,0,PrediCache,16,8,tpcc,64,0,0
23,659584,0,0,PrediCache,16,8,tpcc,64,0,0
24,656283,0,0,PrediCache,16,8,tpcc,64,0,0
25,650456,0,0,PrediCache,16,8,tpcc,64,0,0
26,657069,0,0,PrediCache,16,8,tpcc,64,0,0
27,654463,0,0,PrediCache,16,8,tpcc,64,0,0
28,652925,0,0,PrediCache,16,8,tpcc,64,0,0
29,651233,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0082 GB 
