PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847057 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,611584,0,0,PrediCache,16,8,tpcc,64,0,0
1,712509,0,0,PrediCache,16,8,tpcc,64,0,0
2,708495,0,0,PrediCache,16,8,tpcc,64,0,0
3,709904,0,0,PrediCache,16,8,tpcc,64,0,0
4,707709,0,0,PrediCache,16,8,tpcc,64,0,0
5,707279,0,0,PrediCache,16,8,tpcc,64,0,0
6,693842,0,0,PrediCache,16,8,tpcc,64,0,0
7,687039,0,0,PrediCache,16,8,tpcc,64,0,0
8,680044,0,0,PrediCache,16,8,tpcc,64,0,0
9,687605,0,0,PrediCache,16,8,tpcc,64,0,0
10,688818,0,0,PrediCache,16,8,tpcc,64,0,0
11,677563,0,0,PrediCache,16,8,tpcc,64,0,0
12,674407,0,0,PrediCache,16,8,tpcc,64,0,0
13,673663,0,0,PrediCache,16,8,tpcc,64,0,0
14,653638,0,0,PrediCache,16,8,tpcc,64,0,0
15,660157,0,0,PrediCache,16,8,tpcc,64,0,0
16,616052,0,0,PrediCache,16,8,tpcc,64,0,0
17,598350,0,0,PrediCache,16,8,tpcc,64,0,0
18,585046,0,0,PrediCache,16,8,tpcc,64,0,0
19,643090,0,0,PrediCache,16,8,tpcc,64,0,0
20,658909,0,0,PrediCache,16,8,tpcc,64,0,0
21,656920,0,0,PrediCache,16,8,tpcc,64,0,0
22,654308,0,0,PrediCache,16,8,tpcc,64,0,0
23,654962,0,0,PrediCache,16,8,tpcc,64,0,0
24,636437,0,0,PrediCache,16,8,tpcc,64,0,0
25,652544,0,0,PrediCache,16,8,tpcc,64,0,0
26,649043,0,0,PrediCache,16,8,tpcc,64,0,0
27,635739,0,0,PrediCache,16,8,tpcc,64,0,0
28,635471,0,0,PrediCache,16,8,tpcc,64,0,0
29,632577,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.9611 GB 
