PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846703 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,694671,0,0,PrediCache,16,8,tpcc,64,0,0
1,718622,0,0,PrediCache,16,8,tpcc,64,0,0
2,709895,0,0,PrediCache,16,8,tpcc,64,0,0
3,709328,0,0,PrediCache,16,8,tpcc,64,0,0
4,703738,0,0,PrediCache,16,8,tpcc,64,0,0
5,694190,0,0,PrediCache,16,8,tpcc,64,0,0
6,687379,0,0,PrediCache,16,8,tpcc,64,0,0
7,696654,0,0,PrediCache,16,8,tpcc,64,0,0
8,696961,0,0,PrediCache,16,8,tpcc,64,0,0
9,695871,0,0,PrediCache,16,8,tpcc,64,0,0
10,692771,0,0,PrediCache,16,8,tpcc,64,0,0
11,682777,0,0,PrediCache,16,8,tpcc,64,0,0
12,683366,0,0,PrediCache,16,8,tpcc,64,0,0
13,683517,0,0,PrediCache,16,8,tpcc,64,0,0
14,680555,0,0,PrediCache,16,8,tpcc,64,0,0
15,655148,0,0,PrediCache,16,8,tpcc,64,0,0
16,668314,0,0,PrediCache,16,8,tpcc,64,0,0
17,670489,0,0,PrediCache,16,8,tpcc,64,0,0
18,628751,0,0,PrediCache,16,8,tpcc,64,0,0
19,564513,0,0,PrediCache,16,8,tpcc,64,0,0
20,580379,0,0,PrediCache,16,8,tpcc,64,0,0
21,647556,0,0,PrediCache,16,8,tpcc,64,0,0
22,653082,0,0,PrediCache,16,8,tpcc,64,0,0
23,649757,0,0,PrediCache,16,8,tpcc,64,0,0
24,654889,0,0,PrediCache,16,8,tpcc,64,0,0
25,631084,0,0,PrediCache,16,8,tpcc,64,0,0
26,651204,0,0,PrediCache,16,8,tpcc,64,0,0
27,652799,0,0,PrediCache,16,8,tpcc,64,0,0
28,647660,0,0,PrediCache,16,8,tpcc,64,0,0
29,559916,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0159 GB 
