PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846558 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,679549,0,0,PrediCache,16,8,tpcc,64,0,0
1,708530,0,0,PrediCache,16,8,tpcc,64,0,0
2,699204,0,0,PrediCache,16,8,tpcc,64,0,0
3,700749,0,0,PrediCache,16,8,tpcc,64,0,0
4,695985,0,0,PrediCache,16,8,tpcc,64,0,0
5,691367,0,0,PrediCache,16,8,tpcc,64,0,0
6,688736,0,0,PrediCache,16,8,tpcc,64,0,0
7,685328,0,0,PrediCache,16,8,tpcc,64,0,0
8,678543,0,0,PrediCache,16,8,tpcc,64,0,0
9,679892,0,0,PrediCache,16,8,tpcc,64,0,0
10,678655,0,0,PrediCache,16,8,tpcc,64,0,0
11,670079,0,0,PrediCache,16,8,tpcc,64,0,0
12,669967,0,0,PrediCache,16,8,tpcc,64,0,0
13,662005,0,0,PrediCache,16,8,tpcc,64,0,0
14,644724,0,0,PrediCache,16,8,tpcc,64,0,0
15,631547,0,0,PrediCache,16,8,tpcc,64,0,0
16,661286,0,0,PrediCache,16,8,tpcc,64,0,0
17,659155,0,0,PrediCache,16,8,tpcc,64,0,0
18,664939,0,0,PrediCache,16,8,tpcc,64,0,0
19,665078,0,0,PrediCache,16,8,tpcc,64,0,0
20,657788,0,0,PrediCache,16,8,tpcc,64,0,0
21,550980,0,0,PrediCache,16,8,tpcc,64,0,0
22,545394,0,0,PrediCache,16,8,tpcc,64,0,0
23,530550,0,0,PrediCache,16,8,tpcc,64,0,0
24,635254,0,0,PrediCache,16,8,tpcc,64,0,0
25,639084,0,0,PrediCache,16,8,tpcc,64,0,0
26,635486,0,0,PrediCache,16,8,tpcc,64,0,0
27,631208,0,0,PrediCache,16,8,tpcc,64,0,0
28,643290,0,0,PrediCache,16,8,tpcc,64,0,0
29,651354,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.8733 GB 
