PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846165 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,683209,0,0,PrediCache,16,8,tpcc,64,0,0
1,717216,0,0,PrediCache,16,8,tpcc,64,0,0
2,714206,0,0,PrediCache,16,8,tpcc,64,0,0
3,722072,0,0,PrediCache,16,8,tpcc,64,0,0
4,721920,0,0,PrediCache,16,8,tpcc,64,0,0
5,721135,0,0,PrediCache,16,8,tpcc,64,0,0
6,701640,0,0,PrediCache,16,8,tpcc,64,0,0
7,700187,0,0,PrediCache,16,8,tpcc,64,0,0
8,586290,0,0,PrediCache,16,8,tpcc,64,0,0
9,557225,0,0,PrediCache,16,8,tpcc,64,0,0
10,543544,0,0,PrediCache,16,8,tpcc,64,0,0
11,627668,0,0,PrediCache,16,8,tpcc,64,0,0
12,698732,0,0,PrediCache,16,8,tpcc,64,0,0
13,699357,0,0,PrediCache,16,8,tpcc,64,0,0
14,704502,0,0,PrediCache,16,8,tpcc,64,0,0
15,667203,0,0,PrediCache,16,8,tpcc,64,0,0
16,646735,0,0,PrediCache,16,8,tpcc,64,0,0
17,637640,0,0,PrediCache,16,8,tpcc,64,0,0
18,690442,0,0,PrediCache,16,8,tpcc,64,0,0
19,698924,0,0,PrediCache,16,8,tpcc,64,0,0
20,680192,0,0,PrediCache,16,8,tpcc,64,0,0
21,667588,0,0,PrediCache,16,8,tpcc,64,0,0
22,678422,0,0,PrediCache,16,8,tpcc,64,0,0
23,673744,0,0,PrediCache,16,8,tpcc,64,0,0
24,674061,0,0,PrediCache,16,8,tpcc,64,0,0
25,668340,0,0,PrediCache,16,8,tpcc,64,0,0
26,668230,0,0,PrediCache,16,8,tpcc,64,0,0
27,673369,0,0,PrediCache,16,8,tpcc,64,0,0
28,647598,0,0,PrediCache,16,8,tpcc,64,0,0
29,663282,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.113 GB 
