PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.846596 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,671300,0,0,PrediCache,16,8,tpcc,64,0,0
1,701495,0,0,PrediCache,16,8,tpcc,64,0,0
2,685701,0,0,PrediCache,16,8,tpcc,64,0,0
3,681671,0,0,PrediCache,16,8,tpcc,64,0,0
4,701427,0,0,PrediCache,16,8,tpcc,64,0,0
5,706300,0,0,PrediCache,16,8,tpcc,64,0,0
6,701822,0,0,PrediCache,16,8,tpcc,64,0,0
7,686079,0,0,PrediCache,16,8,tpcc,64,0,0
8,691699,0,0,PrediCache,16,8,tpcc,64,0,0
9,688330,0,0,PrediCache,16,8,tpcc,64,0,0
10,690765,0,0,PrediCache,16,8,tpcc,64,0,0
11,687024,0,0,PrediCache,16,8,tpcc,64,0,0
12,665778,0,0,PrediCache,16,8,tpcc,64,0,0
13,675859,0,0,PrediCache,16,8,tpcc,64,0,0
14,654071,0,0,PrediCache,16,8,tpcc,64,0,0
15,638179,0,0,PrediCache,16,8,tpcc,64,0,0
16,664813,0,0,PrediCache,16,8,tpcc,64,0,0
17,662706,0,0,PrediCache,16,8,tpcc,64,0,0
18,666515,0,0,PrediCache,16,8,tpcc,64,0,0
19,663889,0,0,PrediCache,16,8,tpcc,64,0,0
20,658647,0,0,PrediCache,16,8,tpcc,64,0,0
21,652370,0,0,PrediCache,16,8,tpcc,64,0,0
22,649682,0,0,PrediCache,16,8,tpcc,64,0,0
23,631530,0,0,PrediCache,16,8,tpcc,64,0,0
24,638675,0,0,PrediCache,16,8,tpcc,64,0,0
25,640503,0,0,PrediCache,16,8,tpcc,64,0,0
26,636003,0,0,PrediCache,16,8,tpcc,64,0,0
27,636412,0,0,PrediCache,16,8,tpcc,64,0,0
28,641464,0,0,PrediCache,16,8,tpcc,64,0,0
29,636136,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0498 GB 
