PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.847218 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,683843,0,0,PrediCache,16,8,tpcc,64,0,0
1,710829,0,0,PrediCache,16,8,tpcc,64,0,0
2,707427,0,0,PrediCache,16,8,tpcc,64,0,0
3,710591,0,0,PrediCache,16,8,tpcc,64,0,0
4,706162,0,0,PrediCache,16,8,tpcc,64,0,0
5,697706,0,0,PrediCache,16,8,tpcc,64,0,0
6,675980,0,0,PrediCache,16,8,tpcc,64,0,0
7,684844,0,0,PrediCache,16,8,tpcc,64,0,0
8,686936,0,0,PrediCache,16,8,tpcc,64,0,0
9,622677,0,0,PrediCache,16,8,tpcc,64,0,0
10,561435,0,0,PrediCache,16,8,tpcc,64,0,0
11,550720,0,0,PrediCache,16,8,tpcc,64,0,0
12,541460,0,0,PrediCache,16,8,tpcc,64,0,0
13,632833,0,0,PrediCache,16,8,tpcc,64,0,0
14,652717,0,0,PrediCache,16,8,tpcc,64,0,0
15,638061,0,0,PrediCache,16,8,tpcc,64,0,0
16,664895,0,0,PrediCache,16,8,tpcc,64,0,0
17,669911,0,0,PrediCache,16,8,tpcc,64,0,0
18,663439,0,0,PrediCache,16,8,tpcc,64,0,0
19,660830,0,0,PrediCache,16,8,tpcc,64,0,0
20,652236,0,0,PrediCache,16,8,tpcc,64,0,0
21,653516,0,0,PrediCache,16,8,tpcc,64,0,0
22,639454,0,0,PrediCache,16,8,tpcc,64,0,0
23,653061,0,0,PrediCache,16,8,tpcc,64,0,0
24,656791,0,0,PrediCache,16,8,tpcc,64,0,0
25,650212,0,0,PrediCache,16,8,tpcc,64,0,0
26,650187,0,0,PrediCache,16,8,tpcc,64,0,0
27,651320,0,0,PrediCache,16,8,tpcc,64,0,0
28,649357,0,0,PrediCache,16,8,tpcc,64,0,0
29,645140,0,0,PrediCache,16,8,tpcc,64,0,0
space: 10.8581 GB 
