PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 16GB
space: 0.845921 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,697205,0,0,PrediCache,16,8,tpcc,64,0,0
1,734318,0,0,PrediCache,16,8,tpcc,64,0,0
2,727418,0,0,PrediCache,16,8,tpcc,64,0,0
3,707398,0,0,PrediCache,16,8,tpcc,64,0,0
4,714069,0,0,PrediCache,16,8,tpcc,64,0,0
5,723060,0,0,PrediCache,16,8,tpcc,64,0,0
6,715079,0,0,PrediCache,16,8,tpcc,64,0,0
7,766155,0,0,PrediCache,16,8,tpcc,64,0,0
8,711542,0,0,PrediCache,16,8,tpcc,64,0,0
9,697585,0,0,PrediCache,16,8,tpcc,64,0,0
10,680548,0,0,PrediCache,16,8,tpcc,64,0,0
11,654878,0,0,PrediCache,16,8,tpcc,64,0,0
12,654199,0,0,PrediCache,16,8,tpcc,64,0,0
13,652048,0,0,PrediCache,16,8,tpcc,64,0,0
14,653223,0,0,PrediCache,16,8,tpcc,64,0,0
15,626418,0,0,PrediCache,16,8,tpcc,64,0,0
16,612400,0,0,PrediCache,16,8,tpcc,64,0,0
17,644107,0,0,PrediCache,16,8,tpcc,64,0,0
18,644939,0,0,PrediCache,16,8,tpcc,64,0,0
19,642139,0,0,PrediCache,16,8,tpcc,64,0,0
20,641734,0,0,PrediCache,16,8,tpcc,64,0,0
21,634686,0,0,PrediCache,16,8,tpcc,64,0,0
22,667374,0,0,PrediCache,16,8,tpcc,64,0,0
23,662883,0,0,PrediCache,16,8,tpcc,64,0,0
24,632157,0,0,PrediCache,16,8,tpcc,64,0,0
25,638321,0,0,PrediCache,16,8,tpcc,64,0,0
26,635723,0,0,PrediCache,16,8,tpcc,64,0,0
27,633559,0,0,PrediCache,16,8,tpcc,64,0,0
28,637830,0,0,PrediCache,16,8,tpcc,64,0,0
29,630111,0,0,PrediCache,16,8,tpcc,64,0,0
space: 11.0866 GB 
