PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 2.73773 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,25923341,0,0,PrediCache,16,10000000,ycsb,64,0,0
1,26963228,0,0,PrediCache,16,10000000,ycsb,64,0,0
2,26726530,0,0,PrediCache,16,10000000,ycsb,64,0,0
3,26661670,0,0,PrediCache,16,10000000,ycsb,64,0,0
4,27015672,0,0,PrediCache,16,10000000,ycsb,64,0,0
5,27006006,0,0,PrediCache,16,10000000,ycsb,64,0,0
6,27016589,0,0,PrediCache,16,10000000,ycsb,64,0,0
7,26736538,0,0,PrediCache,16,10000000,ycsb,64,0,0
8,26899566,0,0,PrediCache,16,10000000,ycsb,64,0,0
9,27033389,0,0,PrediCache,16,10000000,ycsb,64,0,0
10,26764886,0,0,PrediCache,16,10000000,ycsb,64,0,0
11,27259086,0,0,PrediCache,16,10000000,ycsb,64,0,0
12,27182245,0,0,PrediCache,16,10000000,ycsb,64,0,0
13,27326340,0,0,PrediCache,16,10000000,ycsb,64,0,0
14,24596937,0,0,PrediCache,16,10000000,ycsb,64,0,0
15,24368551,0,0,PrediCache,16,10000000,ycsb,64,0,0
16,22056605,0,0,PrediCache,16,10000000,ycsb,64,0,0
17,23583341,0,0,PrediCache,16,10000000,ycsb,64,0,0
18,26974396,0,0,PrediCache,16,10000000,ycsb,64,0,0
19,26919411,0,0,PrediCache,16,10000000,ycsb,64,0,0
20,25694069,0,0,PrediCache,16,10000000,ycsb,64,0,0
21,26529918,0,0,PrediCache,16,10000000,ycsb,64,0,0
22,27026419,0,0,PrediCache,16,10000000,ycsb,64,0,0
23,27026320,0,0,PrediCache,16,10000000,ycsb,64,0,0
24,27187688,0,0,PrediCache,16,10000000,ycsb,64,0,0
25,26886313,0,0,PrediCache,16,10000000,ycsb,64,0,0
26,26631486,0,0,PrediCache,16,10000000,ycsb,64,0,0
27,26517070,0,0,PrediCache,16,10000000,ycsb,64,0,0
28,26635417,0,0,PrediCache,16,10000000,ycsb,64,0,0
29,26609655,0,0,PrediCache,16,10000000,ycsb,64,0,0
space: 2.73773 GB 
