PrediCache blk:/lustre/s_zun212/TPC-C/predi_test.bm buffer-pool-size: 8GB
space: 1.37644 GB 
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,writeCount,readCount
0,14714665,0,0,PrediCache,16,10000000,rndread,64,0,0
1,15278114,0,0,PrediCache,16,10000000,rndread,64,0,0
2,15077156,0,0,PrediCache,16,10000000,rndread,64,0,0
3,15322596,0,0,PrediCache,16,10000000,rndread,64,0,0
4,14669799,0,0,PrediCache,16,10000000,rndread,64,0,0
5,15433316,0,0,PrediCache,16,10000000,rndread,64,0,0
6,15518812,0,0,PrediCache,16,10000000,rndread,64,0,0
7,15323997,0,0,PrediCache,16,10000000,rndread,64,0,0
8,15685669,0,0,PrediCache,16,10000000,rndread,64,0,0
9,16369393,0,0,PrediCache,16,10000000,rndread,64,0,0
10,16694846,0,0,PrediCache,16,10000000,rndread,64,0,0
11,16670642,0,0,PrediCache,16,10000000,rndread,64,0,0
12,16802015,0,0,PrediCache,16,10000000,rndread,64,0,0
13,16860002,0,0,PrediCache,16,10000000,rndread,64,0,0
14,16957685,0,0,PrediCache,16,10000000,rndread,64,0,0
15,17978897,0,0,PrediCache,16,10000000,rndread,64,0,0
16,17796144,0,0,PrediCache,16,10000000,rndread,64,0,0
17,17997945,0,0,PrediCache,16,10000000,rndread,64,0,0
18,17686323,0,0,PrediCache,16,10000000,rndread,64,0,0
19,17727717,0,0,PrediCache,16,10000000,rndread,64,0,0
20,16914890,0,0,PrediCache,16,10000000,rndread,64,0,0
21,17769721,0,0,PrediCache,16,10000000,rndread,64,0,0
22,17787933,0,0,PrediCache,16,10000000,rndread,64,0,0
23,18034593,0,0,PrediCache,16,10000000,rndread,64,0,0
24,16601978,0,0,PrediCache,16,10000000,rndread,64,0,0
25,14279654,0,0,PrediCache,16,10000000,rndread,64,0,0
26,15307992,0,0,PrediCache,16,10000000,rndread,64,0,0
27,16630836,0,0,PrediCache,16,10000000,rndread,64,0,0
28,16787558,0,0,PrediCache,16,10000000,rndread,64,0,0
29,16550916,0,0,PrediCache,16,10000000,rndread,64,0,0
space: 1.37644 GB 
